,screenName,text,favorited,favoriteCount,replyToSN,Tweet Datetime,truncated,replyToSID,id.x,replyToUID,statusSource,retweetCount,isRetweet,retweeted,longitude,latitude,description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created.y,protected,verified,location,lang,id.y,listedCount,followRequestSent,profileImageUrl,,Gender
565,eramit_ranjan,"@ViCustomerCare @DisneyplusHSVIP A19) 3 singles 

#FanOfTheMatch #RRvsPBKS #IPL2021 
@ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 19:00,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for iPad,0,FALSE,FALSE,NA,NA,,141752,3379,1250,594,NA,Amit Ranjan,17-05-2010 01:57,FALSE,FALSE,West Bengal,NA,144690437,28,FALSE,http://pbs.twimg.com/profile_images/444505203543244800/QQcNa0G9_normal.jpeg,,Female
566,ESPNcricinfo,"<U+0001F539>2020: Mayank's century in vain, Tewatia's game-changing innings
<U+0001F539>2021: Samson's century in vain, Arshdeep's game-c… https://t.co/KgwV6E1Gdh",FALSE,917,NA,12-04-2021 19:05,TRUE,NA,1.38168E+18,NA,Twitter Web App,82,FALSE,FALSE,NA,NA,"Score and lot more!

Download the app: https://t.co/aZAdS8Unin",164442,6076542,282,202,https://t.co/QWtnMTEe1u,ESPNcricinfo,01-10-2008 10:36,FALSE,TRUE,West Bengal,NA,16542390,5818,FALSE,http://pbs.twimg.com/profile_images/888015358958940165/SmaHw6Rj_normal.jpg,,Female
567,ESPNcricinfo,"Arshdeep Singh's figures are very good, but they don't do justice to his nerveless final over <U+0001F4AA>

#RRvPBKS | #IPL2021",FALSE,322,NA,12-04-2021 18:53,FALSE,NA,1.38168E+18,NA,Twitter for Advertisers (legacy),9,FALSE,FALSE,NA,NA,"Score and lot more!

Download the app: https://t.co/aZAdS8Unin",164442,6076542,282,202,https://t.co/QWtnMTEe1u,ESPNcricinfo,01-10-2008 10:36,FALSE,TRUE,West Bengal,NA,16542390,5818,FALSE,http://pbs.twimg.com/profile_images/888015358958940165/SmaHw6Rj_normal.jpg,,Female
568,evilhearted__o7,Lol smashed the ball as it was Krunal Pandya <U+0001F602><U+0001F602><U+0001F602> #IPL2021 #RRvsPBKS #PBKS #rrvspkbs #hoodaonfire #deepakhooda… https://t.co/2BmINmKqdP,FALSE,14,NA,12-04-2021 19:01,TRUE,NA,1.38168E+18,NA,Twitter for Android,6,FALSE,FALSE,NA,NA,"Insta - rx_yashgautam7
snap - yashgautam7",104,88,358,88,NA,Yash Gautam,13-08-2016 08:43,FALSE,FALSE,West Bengal,NA,7.64382E+17,0,FALSE,http://pbs.twimg.com/profile_images/853511046979616769/TbYwMP_7_normal.jpg,,Female
569,experts_prime,"Read Full Preview: https://t.co/KTyBrevcyX

WHATSAPP NOW &amp; GET BEST TEAMS: 9786420437

Be Active in our app to get… https://t.co/SxB6yrZV09",FALSE,0,NA,12-04-2021 20:10,TRUE,NA,1.3817E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,We have 5+ Years of Experience in Playing Fantasy Leagues. Get Best Teams to play in Fantasy sites like dream11,2468,98,4,4,https://t.co/X7MSn7OPpF,Experts Prime Team,11-09-2020 07:58,FALSE,FALSE,West Bengal,NA,1.30433E+18,0,FALSE,http://pbs.twimg.com/profile_images/1304328492499132416/mLWgYLS4_normal.jpg,,Female
570,eyedipu,"@ViCustomerCare @DisneyplusHSVIP 3 Singles #IPL2021 #RRvPBKS

#FanOfTheMatch @ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 19:57,FALSE,1.38168E+18,1.3817E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"Be proud of yourself, You’re doing your best...",31411,242,28555,1630,https://t.co/pHaY5E3jEN,Dipu Kumar,24-09-2018 06:25,FALSE,FALSE,West Bengal,NA,1.04411E+18,1,FALSE,http://pbs.twimg.com/profile_images/1370414265530609671/hZJyoC90_normal.jpg,,Female
571,FanCode,"What a way to begin a captaincy tenure! <U+0001F44F> Massive props to Sanju Samson for a <U+0001F51D> knock.

Visit #FanCode <U+0001F4F1><U+0001F449>… https://t.co/2gK5TC92F4",FALSE,1,FanCode,12-04-2021 18:42,TRUE,1.38167E+18,1.38168E+18,1.09774E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"FanCode is India’s premier digital sports destination committed to giving all fans a highly personalised experience across Content, Community and Commerce.",6533,11555,648,114,https://t.co/qGicqdBaS6,FanCode,19-02-2019 05:51,FALSE,TRUE,West Bengal,NA,1.09774E+18,18,FALSE,http://pbs.twimg.com/profile_images/1283744622565625858/hdZSiEbA_normal.jpg,,Female
572,fanziecricket,"First 4 days of #IPL2021 and all 8 teams have played once, there were some notable performance from #uncapped… https://t.co/9We6lZhNFD",FALSE,2,NA,12-04-2021 18:41,TRUE,NA,1.38168E+18,NA,Twitter for Android,2,FALSE,FALSE,NA,NA,"For all 24x7 cricheads <U+0001F3CF> Interesting cricket questionnaire encompassing trivia, predictions, strategies, live match facts, analysis & discussions.",386,222,606,301,NA,Fanzie Cricket,07-03-2021 12:57,FALSE,FALSE,West Bengal,NA,1.36855E+18,2,FALSE,http://pbs.twimg.com/profile_images/1368546581943885825/IRoiCGSa_normal.jpg,,Female
573,farhanwrites,"- Sanju Samson's outstanding innings
- Arshdeep Singh controls his nerves
- Another thriller in #IPL2021 
#PBKS |… https://t.co/afNa1nIgv1",FALSE,4,NA,12-04-2021 19:10,TRUE,NA,1.38169E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,Writer ~ Statistician ~ Cricket Analyst<U+200B> ~ Talent Scout ~ Advertising Professional ~ Old Fashioned ~ Blunt ~ Unpredictable ~ Nostalgic ~ Chai aur biscuits <U+263A>,24845,14137,14546,204,https://t.co/LhZcnnIkga,Farhan Nisar,14-02-2012 10:29,FALSE,FALSE,West Bengal,NA,492093899,42,FALSE,http://pbs.twimg.com/profile_images/1286513472826675200/48hi9MVl_normal.jpg,,Female
574,farhasaifi10,"@ViCustomerCare @DisneyplusHSVIP (RR)-----------Match #04-----------(PBKS)
-------------QUESTION NO. 19-----------… https://t.co/KXaRqXMn2c",FALSE,0,ViCustomerCare,12-04-2021 18:46,TRUE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,Teacher,126,2,42,14,NA,Farha Naz,05-10-2020 16:17,FALSE,FALSE,West Bengal,NA,1.31315E+18,0,FALSE,http://pbs.twimg.com/profile_images/1313151659246186496/1azll_vL_normal.jpg,,Female
575,FirstpostSports,"With @PunjabKingsIPL  clinching a last-gasp win over @rajasthanroyals in the fourth match of #IPL2021, find out bel… https://t.co/W9GmOlyLAk",FALSE,4,NA,12-04-2021 19:10,TRUE,NA,1.38169E+18,NA,TweetDeck,0,FALSE,FALSE,NA,NA,"Bringing you live updates, breaking news, opinions and photos from the world of sport.",217678,442500,3,856,http://t.co/XSaFXN4DBr,Firstpost Sports,15-07-2011 12:15,FALSE,TRUE,West Bengal,NA,335891957,559,FALSE,http://pbs.twimg.com/profile_images/2503138588/lc89nnbhz3tvpkztrxhe_normal.png,,Female
576,FirstpostSports,.@IamSanjuSamson's brilliant 119 not enough for #RR to get off to a winning start as #PBKS win thriller at Wankhede… https://t.co/Rz7AanXMOv,FALSE,24,NA,12-04-2021 18:57,TRUE,NA,1.38168E+18,NA,TweetDeck,5,FALSE,FALSE,NA,NA,"Bringing you live updates, breaking news, opinions and photos from the world of sport.",217678,442500,3,856,http://t.co/XSaFXN4DBr,Firstpost Sports,15-07-2011 12:15,FALSE,TRUE,West Bengal,NA,335891957,559,FALSE,http://pbs.twimg.com/profile_images/2503138588/lc89nnbhz3tvpkztrxhe_normal.png,,Female
577,florine_fk,"@ViCustomerCare @DisneyplusHSVIP Match 4
A19

Three singles were taken in the 14th over of the second innings… https://t.co/RbP3ASvbLY",FALSE,0,ViCustomerCare,12-04-2021 18:46,TRUE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,,1770,82,1074,212,NA,Florine Dsouza,02-04-2017 10:05,FALSE,FALSE,West Bengal,NA,8.48477E+17,0,FALSE,http://pbs.twimg.com/profile_images/994084602699448328/z0ukbmzH_normal.jpg,,Female
578,flyrotica,"Wowzers! What a game to watch. As if the target wasn't big enough, the Royals - Capt Samson in particular - pulled… https://t.co/A3NOA3W8Ux",FALSE,0,NA,12-04-2021 19:25,TRUE,NA,1.38169E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,"The ultimate sexy gift store for hot #pilots, #cabincrew and passengers. Flying means flirting and frolicking: NOT facemasks and furloughs! ADULTS ONLY.",5134,972,3267,120,https://t.co/O0lwSg1DqG,"Flyrotica: fly, flirt, frolic.",22-08-2019 21:02,FALSE,FALSE,West Bengal,NA,1.16464E+18,7,FALSE,http://pbs.twimg.com/profile_images/1351922423310987271/pJ8e4VhE_normal.jpg,,Female
579,followme_nikz,@cricketaakash U almost had 4 on 4 got wrong predictions.. Arshdeep saved u.. #Legend for a reason.. <U+0001F602><U+0001F602><U+0001F602> #ipl2021,FALSE,0,cricketaakash,12-04-2021 18:40,FALSE,NA,1.38168E+18,70663487,Twitter for iPhone,0,FALSE,FALSE,NA,NA,Working Professional...And A Singer..Best is Yet to come :),762,209,41,359,NA,Niket Vyas,29-01-2014 13:33,FALSE,FALSE,West Bengal,NA,2317158428,1,FALSE,http://pbs.twimg.com/profile_images/567332762424578049/4r9thbVy_normal.jpeg,,Female
580,ForeverVashi,"Defeat of Rajasthan at the hands of Morris

How much did it cost for him...!? 

#RRvPBKS #IPL2021 https://t.co/aDRxs1YibQ",FALSE,2,NA,12-04-2021 18:43,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Think well - be positive - Don't harm others - Fight for the Truth - Stay away from the bad ones - Enjoy the Human life,7767,341,14448,710,NA,Forever,07-03-2021 09:45,FALSE,FALSE,West Bengal,NA,1.3685E+18,0,FALSE,http://pbs.twimg.com/profile_images/1377837919856037892/NB3JcKOW_normal.jpg,,Female
581,fpjindia,"'Absolutely brilliant': Virender Sehwag, Yuvraj Singh and others hail Sanju Samson for his sensational century agai… https://t.co/X4KQZGrE0v",FALSE,3,NA,12-04-2021 18:45,TRUE,NA,1.38168E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,The voice of #Mumbai. The Free Press Journal is one of the oldest English daily newspapers from Mumbai with a heritage of more than 90 years.,234105,21834,621,539,http://t.co/tVHTEMjEkk,Free Press Journal,09-05-2011 14:15,FALSE,TRUE,West Bengal,NA,295693924,411,FALSE,http://pbs.twimg.com/profile_images/1047092252504281088/xjE34S_Z_normal.jpg,,Female
582,friend_4eve,"@ViCustomerCare @DisneyplusHSVIP Match-4
A19) 3 singles  
#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 19:24,FALSE,1.38168E+18,1.38169E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001D43F><U+0001D4BE><U+0001D4BB><U+0001D452><U+0001D4BE><U+0001D4C8><U+0001D49E><U+0001F49E><U+0001D4C2><U+0001D4C5><U+0001D4C1><U+0001D4BE><U+0001D4B8><U+0001D4B6><U+0001D4C9><U+0001D452><U+0001D4B9>,<U+0001D49F><U+2740><U+0001D4C3>'<U+0001D4C9><U+0001D4AF><U+0001D4C7><U+0001D4CE><U+0001D4C9><U+0001F49E><U+0001D4BB><U+0001D4BE><U+0001D4C3><U+0001D4B9><U+0001D49C><U+0001D4C3><U+0001D4C8><U+0001D4CC><U+0001D452><U+0001D4C7><U+0001D4C8>, <U+0001D4CC><U+0001D4BD><U+0001D452><U+0001D4C3><U+0001D4B4><U+0001F36A><U+0001D4CA> <U+0001D4BB><U+0001D4BE><U+0001D4C3><U+0001D4B9><U+0001D49C><U+0001D4C3><U+0001D4C8><U+0001D4CC><U+0001D452><U+0001D4C7><U+0001D4C8><U+0001D43F><U+0001D4BE><U+0001D4BB><U+0001D452><U+0001D49E><U+0001D4BD><U+0001D4B6><U+0001D4C3><U+0001D454><U+0001D452><U+0001D4C8><U+0001D4C9><U+0001D4BD><U+0001D452><U+0001D4AC><U+0001D4CA><U+0001D452><U+0001D4C8><U+0001D4C9><U+0001D4BE><U+2741><U+0001D4C3><U+0001D4C8>.",165674,6679,193340,5356,NA,Ch<U+0E2A>ndr<U+0E2A><U+200B> <U+1D0D><U+2C65><U+03AE>i,30-10-2016 12:21,FALSE,FALSE,West Bengal,NA,7.92703E+17,43,FALSE,http://pbs.twimg.com/profile_images/1369377346596306952/ceNgqBaN_normal.jpg,,Female
583,Frontfoot22,"Not a big fan of #JosButtler at number 5.
He should open the inning...he is a class player.

#JustAThought #IPL… https://t.co/M3EnC5AL2Y",FALSE,1,NA,12-04-2021 18:59,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,160 words are not enough for my Bio.,1574,30,1,1524,NA,FrontFoot,27-09-2011 04:15,FALSE,FALSE,West Bengal,NA,380734430,1,FALSE,http://pbs.twimg.com/profile_images/1371563625677271049/gLKwm_YN_normal.jpg,,Female
584,FrostKiyara,"@ViCustomerCare @DisneyplusHSVIP A) 3 singles  

#FanOfTheMatch #RRvPBKS #IPL2021",FALSE,1,ViCustomerCare,12-04-2021 20:59,FALSE,1.38168E+18,1.38171E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,Cooking,5014,104,15367,788,NA,Pradhika Prat Panchal ( Poonam Panchal),20-09-2019 12:52,FALSE,FALSE,West Bengal,NA,1.17503E+18,0,FALSE,http://pbs.twimg.com/profile_images/1355601604003516421/jSvvz5Fs_normal.jpg,,Female
585,fun_with_Abhi,"After watching such incredible talented youngsters, BCCI should form 3 International Cricket team and arrange 3 int… https://t.co/Q1zpzh3xK6",FALSE,0,NA,12-04-2021 18:46,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Political Kisse with Abhidivyendra.,96,2,14,20,NA,Abhi Thakur,20-08-2019 14:25,FALSE,FALSE,West Bengal,NA,1.16382E+18,0,FALSE,http://pbs.twimg.com/profile_images/1294701363390066688/7ESp0bgR_normal.jpg,,Female
586,G_Manojkumar1,"@ViCustomerCare @DisneyplusHSVIP A) 3 singles  

#FanOfTheMatch #RRvPBKS #IPL2021",FALSE,0,ViCustomerCare,12-04-2021 18:42,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"#Farmer #Agriculture #Scientist  #Cricket #SRH
#Chatter #DigitalMarket #IPL 
#socialistic
#keyboardist
#musicproducer
#agrinian
#naturelove
#environmentalist",6850,96,17509,692,https://t.co/YXPNmQ31is,Manoj_G,03-02-2020 07:38,FALSE,FALSE,West Bengal,NA,1.22424E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381653891666771973/uPP2_N5Y_normal.jpg,,Female
587,gadhiya_hema,"@TVSEurogrip Here is my perfect screenshot dear team @TVSEurogrip

#ContestAlert #TheSpecialistLeague #TVSEurogrip… https://t.co/0mZ8SlaANp",FALSE,0,TVSEurogrip,12-04-2021 19:30,TRUE,1.38162E+18,1.38169E+18,2992190911,Twitter for Android,0,FALSE,FALSE,NA,NA,,12411,133,16051,842,NA,Hema Gadhiya,26-06-2020 10:00,FALSE,FALSE,West Bengal,NA,1.27646E+18,0,FALSE,http://pbs.twimg.com/profile_images/1376982758963089411/ybGpTlxC_normal.jpg,,Female
588,gagsylive,Fantastic knock!!! #IPL2021 @IamSanjuSamson https://t.co/9B4PCF9uqU,FALSE,0,NA,12-04-2021 18:53,FALSE,NA,1.38168E+18,NA,Twitter for iPhone,0,FALSE,FALSE,NA,NA,,621,50,3788,286,NA,Anand Gagarin,14-07-2009 15:05,FALSE,FALSE,West Bengal,NA,56718017,3,FALSE,http://pbs.twimg.com/profile_images/463783192/Goa2009__56__normal.jpg,,Female
589,GajariaRohit,@CricCrazyJohns Will be waiting to see #DeepakHooda vs #KrunalPandya. #IPL2021,FALSE,0,CricCrazyJohns,12-04-2021 21:03,FALSE,1.38163E+18,1.38171E+18,7.43735E+17,Twitter for Android,0,FALSE,FALSE,NA,NA,"I'm interested in world news, politics, capital markets (India & Abroad), movies,OTT.",6348,22,5761,35,NA,Rohit Gajaria,07-01-2020 16:36,FALSE,FALSE,West Bengal,NA,1.21459E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381574410071511045/R3wdzg-v_normal.jpg,,Female
590,GajariaRohit,#MIvPBKS should be interesting just to view #DeepakHooda vs #KrunalPandya. #PBKSvsMI. #IPL2021,FALSE,0,NA,12-04-2021 18:53,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"I'm interested in world news, politics, capital markets (India & Abroad), movies,OTT.",6348,22,5761,35,NA,Rohit Gajaria,07-01-2020 16:36,FALSE,FALSE,West Bengal,NA,1.21459E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381574410071511045/R3wdzg-v_normal.jpg,,Female
591,GajariaRohit,@cricbuzz #RR reaching playoffs. I hope for that. I want to win the finals but before that they have to reach playoffs. #IPL2021,FALSE,0,cricbuzz,12-04-2021 19:35,FALSE,1.38152E+18,1.38169E+18,14251256,Twitter for Android,0,FALSE,FALSE,NA,NA,"I'm interested in world news, politics, capital markets (India & Abroad), movies,OTT.",6348,22,5761,35,NA,Rohit Gajaria,07-01-2020 16:36,FALSE,FALSE,West Bengal,NA,1.21459E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381574410071511045/R3wdzg-v_normal.jpg,,Female
592,GajariaRohit,@isaguha #RR reached the playoffs last time in 2018. In #IPL2021 I want them to reach playoffs. I want to win the… https://t.co/UBFoRlvtg1,FALSE,0,isaguha,12-04-2021 19:37,TRUE,1.38167E+18,1.38169E+18,77714495,Twitter for Android,0,FALSE,FALSE,NA,NA,"I'm interested in world news, politics, capital markets (India & Abroad), movies,OTT.",6348,22,5761,35,NA,Rohit Gajaria,07-01-2020 16:36,FALSE,FALSE,West Bengal,NA,1.21459E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381574410071511045/R3wdzg-v_normal.jpg,,Female
593,ganeshapex007,"He is confident<U+2764> but he is alone <U+0001F494>
Well Played Champ <U+0001F4AF>
@IamSanjuSamson #SanjuSamson #IPL2021 #RRvsPBKS https://t.co/UWRqYv9QyO",FALSE,5,NA,12-04-2021 18:49,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"my rolemodel , brother , inspiration @prithviofficial <U+2764><U+FE0F>

web designer by profession | movie lover |",1616,195,880,306,NA,Ganesh mohan,20-02-2012 13:12,FALSE,FALSE,West Bengal,NA,497877586,0,FALSE,http://pbs.twimg.com/profile_images/1296837264144646145/ByxroUbx_normal.jpg,,Female
594,GaneshGiriSRT,"Elite innings @IamSanjuSamson 
#IPL2021 https://t.co/uY3Rsu1Iux",FALSE,0,NA,12-04-2021 19:01,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,My Idol @sachin_rt || @SunRisers ||  @MarvelStudios || @davidwarner31 Fan || Addicted To Cricket,5119,105,33472,1175,NA,ganesh giri srt <U+0001F9E1>,18-07-2015 07:55,FALSE,FALSE,West Bengal,NA,3381378531,0,FALSE,http://pbs.twimg.com/profile_images/1373191556652396547/3xB_C7-a_normal.jpg,,Female
595,Ganiab17,"Take a bow champ<U+0001F64F> @IamSanjuSamson <U+0001F525>

#sanjusamson #rr #RRvsPBKS #SaddaPunjab #ipl2021 https://t.co/3t4a1BSQTQ",FALSE,0,NA,12-04-2021 18:42,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"ABD <U+0001F47D>| MESSI <U+0001F47D>| KICCHA <U+0001F60E>| BFC<U+0001F499> | RCB <U+2764><U+FE0F>
Dia hard fan of  @abdevilliers17 

MEMER <U+0001F60E> GRAPHIC DESIGNER",13651,58,20229,232,NA,Ganesh naik,09-11-2017 05:57,FALSE,FALSE,West Bengal,NA,9.28502E+17,0,FALSE,http://pbs.twimg.com/profile_images/1307971322593460226/Pc089Q2w_normal.jpg,,Female
596,ganjipramod,Indian Version of #ABdeVilliers identified Today #sanjusamson #ipl2021 #rajastanroyals,FALSE,0,NA,12-04-2021 18:41,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,,113,105,93,79,NA,Pramod Ganji,07-06-2012 17:13,FALSE,FALSE,West Bengal,NA,602042302,1,FALSE,http://pbs.twimg.com/profile_images/1027895601973755910/cySjdAEm_normal.jpg,,Female
597,garg_amoolya,Today’s match reminded me of Shakir  GP young talent @IamSanjuSamson @GeorgeRussell63 giving their best coming so c… https://t.co/cMr9X87S6a,FALSE,0,NA,12-04-2021 19:49,TRUE,NA,1.3817E+18,NA,Twitter for iPhone,0,FALSE,FALSE,NA,NA,"<U+091C><U+093F><U+0938> <U+0915><U+0935><U+093F> <U+0915><U+0940> <U+0915><U+0932><U+094D><U+092A><U+0928><U+093E> <U+092E><U+0948> <U+091C><U+093C><U+093F><U+0926><U+0902><U+0917><U+0940> <U+0939><U+094B> <U+092A><U+094D><U+0930><U+0947><U+092E> <U+0917><U+0940><U+0924> <U+0964>
<U+0909><U+0938> <U+0915><U+0935><U+093F> <U+0915><U+094B> <U+0906><U+091C> <U+0924><U+0941><U+092E> <U+0928><U+0915><U+093E><U+0930> <U+0926><U+094B><U+0964><U+0964>",153,7,165,47,NA,Amoolya Garg,17-06-2019 12:59,FALSE,FALSE,West Bengal,NA,1.1406E+18,0,FALSE,http://pbs.twimg.com/profile_images/1140605052572196864/HSP70AHp_normal.jpg,,Female
598,GautamDuggal7,"Felling sad for @IamSanjuSamson <U+0001F642>
Well played and played man<U+2728><U+0001F49C>
#RRvPBKS #ipl2021",FALSE,1,NA,12-04-2021 18:43,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,,102,15,43538,119,NA,Gautam Duggal,06-07-2020 18:21,FALSE,FALSE,West Bengal,NA,1.28021E+18,0,FALSE,http://pbs.twimg.com/profile_images/1280747506117144576/gK_13b2S_normal.jpg,,Female
599,GautamSachdevaa,"What a match <U+0001F60D><U+0001F60D>Both the openers were terrific today. First the @klrahul11 Show and then Sanju Samson Show <U+0001F525>
Brillia… https://t.co/Xp94iP4XCa",FALSE,0,NA,12-04-2021 21:00,TRUE,NA,1.38171E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Indian<U+0001F1EE><U+0001F1F3> <U+25CF> Love For Sports<U+2764><U+FE0F> 
Creating a life, I love<U+0001F60D> 
Dream Big Achieve Big <U+0001F4AF><U+0001F31F> <U+0001F64F><U+0A35><U+0A3E><U+0A39><U+0A3F><U+0A17><U+0A41><U+0A30><U+0A42> <U+0001F64F>
#Msdian <U+2764><U+FE0F>",2576,103,91669,243,https://t.co/op6VqibAPc,Gautam Sachdeva,31-05-2017 10:32,FALSE,FALSE,West Bengal,NA,8.69864E+17,1,FALSE,http://pbs.twimg.com/profile_images/1306567342525161472/THzC7Kq4_normal.jpg,,Female
600,Gayathrimohan_,"@ViCustomerCare @DisneyplusHSVIP 3 singles  

#FanOfTheMatch #RRvPBKS 
#IPL2021 @ViCustomerCare <U+0001F3CF><U+0001F973>",FALSE,0,ViCustomerCare,12-04-2021 18:47,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,<U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0B9A><U+0BCD><U+0B9A><U+0BBF> | Simple Girl<U+0001F469> | Love Photography <U+0001F4F7>,29796,1181,66405,984,NA,Gayathri Mohan,20-03-2013 09:35,FALSE,FALSE,West Bengal,NA,1282806486,0,FALSE,http://pbs.twimg.com/profile_images/1355949303403962368/10HGBslc_normal.jpg,,Female
601,Gayathrimohan_,"@ViCustomerCare @DisneyplusHSVIP 3 singles  

#FanOfTheMatch #RRvPBKS 
#IPL2021 @ViCustomerCare <U+0001F3CF><U+0001F973>

Join… https://t.co/RlUo67ta8P",FALSE,0,ViCustomerCare,12-04-2021 19:24,TRUE,1.38168E+18,1.38169E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,<U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0B9A><U+0BCD><U+0B9A><U+0BBF> | Simple Girl<U+0001F469> | Love Photography <U+0001F4F7>,29796,1181,66405,984,NA,Gayathri Mohan,20-03-2013 09:35,FALSE,FALSE,West Bengal,NA,1282806486,0,FALSE,http://pbs.twimg.com/profile_images/1355949303403962368/10HGBslc_normal.jpg,,Female
602,Geralt_Of_Delhi,So @cricketaakash &amp; @DeepDasgupta7 were saying that #deepakhooda haven't played a match in a long time and i was co… https://t.co/XnZF3ngxyB,FALSE,0,NA,12-04-2021 18:58,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,I am what i am,1089,19,2818,410,NA,Mohit,20-06-2019 20:30,FALSE,FALSE,West Bengal,NA,1.14181E+18,0,FALSE,http://pbs.twimg.com/profile_images/1306983785133535238/MKxbvHoq_normal.jpg,,Female
603,GhangasRaman,"One man in celebration always stands out<U+0001F604><U+0001F604>

#PBKS #RRvsPBKS #IPL2021 https://t.co/8PkrJTCNiY",FALSE,0,NA,12-04-2021 19:23,FALSE,NA,1.38169E+18,NA,Twitter for iPhone,0,FALSE,FALSE,NA,NA,"Animal n Sports lover, <U+2764><U+FE0F>Kings XI Punjab<U+0001F495>.No<U+0001F4E9> dms please. Fan of LeeMinho #boysoverflowers #F4. <U+0001F64F><U+0A06><U+0A2A><U+0A23><U+0A47> <U+0A14><U+0A17><U+0A41><U+0A23> <U+0A2B><U+0A4B><U+0A32> <U+0A3F><U+0A15><U+0A38><U+0A47> <U+0A26><U+0A47> <U+0A2B><U+0A4B><U+0A32><U+0A40> <U+0A28><U+0A3E><U+0965> <U+0001F48D>Married<U+0001F607>",7505,203,26431,136,NA,Raman Kaur Chahal,05-03-2017 11:38,FALSE,FALSE,West Bengal,NA,8.38353E+17,0,FALSE,http://pbs.twimg.com/profile_images/1380179014434840580/CxuGYnCd_normal.jpg,,Female
604,Gillian_Price,"I can tweet again...#RRvsPBKS
omg what a  game!
Right down to the wire!
What an innings from Samson!
Great final ov… https://t.co/XlO4atC3GQ",FALSE,18,NA,12-04-2021 19:37,TRUE,NA,1.38169E+18,NA,Twitter for Android,1,FALSE,FALSE,NA,NA,"ProteaFire <U+0001F525> <U+0001F3CF>Springboks <U+0001F1FF><U+0001F1E6> Stormers<U+0001F3C9> Cobras<U+0001F40D> Blitzboks <U+0001F525> Ferrari <U+0001F3CE>ManUnited<U+0001F479> Golf<U+26F3> Football<U+0001F3C8> CapeTownCityFC<U+26BD><U+FE0F> UFC<U+0001F93C><U+200D><U+2642><U+FE0F>
 Girl who loves sport!",47022,3542,43604,1790,NA,Gillian Price,24-03-2009 12:55,FALSE,FALSE,West Bengal,NA,26229936,21,FALSE,http://pbs.twimg.com/profile_images/1373282631777927174/QrZJazFn_normal.jpg,,Female
